2001:468:1f21::,2001:468:1f65:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:1f66::,2001:468:1f66:ffff:ffff:ffff:ffff:ffff,16509,"Amazon.com, Inc."
2001:468:1f67::,2001:468:25ff:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2600::,2001:468:2600:ffff:ffff:ffff:ffff:ffff,396955,Internet2
2001:468:2601::,2001:468:260f:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2610::,2001:468:2610:ffff:ffff:ffff:ffff:ffff,396955,Internet2
2001:468:2611::,2001:468:261f:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2620::,2001:468:2620:ffff:ffff:ffff:ffff:ffff,237,Merit Network Inc.
2001:468:2621::,2001:468:262f:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2630::,2001:468:2630:ffff:ffff:ffff:ffff:ffff,396955,Internet2
2001:468:2631::,2001:468:263f:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2640::,2001:468:2640:ffff:ffff:ffff:ffff:ffff,396955,Internet2
2001:468:2641::,2001:468:26e0:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:26e1::,2001:468:26e1:ffff:ffff:ffff:ffff:ffff,237,Merit Network Inc.
2001:468:26e2::,2001:468:2805:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2806::,2001:468:2809:ffff:ffff:ffff:ffff:ffff,396961,Internet2
2001:468:280a::,2001:468:280f:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2810::,2001:468:2810:ffff:ffff:ffff:ffff:ffff,396961,Internet2
2001:468:2811::,2001:468:2f02:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:2f03::,2001:468:2f03:ffff:ffff:ffff:ffff:ffff,396955,Internet2
2001:468:2f04::,2001:468:ef00:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:ef01::,2001:468:ef01:ffff:ffff:ffff:ffff:ffff,11164,Internet2
2001:468:ef02::,2001:468:efff:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:f000::,2001:468:f000:ffff:ffff:ffff:ffff:ffff,11164,Internet2
2001:468:f001::,2001:468:f0fe:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:468:f0ff::,2001:468:f0ff:ffff:ffff:ffff:ffff:ffff,11164,Internet2
2001:468:f100::,2001:468:ffff:ffff:ffff:ffff:ffff:ffff,11537,Internet2
2001:470::,2001:470:21:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:22::,2001:470:22:ffff:ffff:ffff:ffff:ffff,217,University of Minnesota
2001:470:23::,2001:470:2a:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:2b::,2001:470:2b:ffff:ffff:ffff:ffff:ffff,12266,"StoreRunner, Inc."
2001:470:2c::,2001:470:31:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:32::,2001:470:32:ffff:ffff:ffff:ffff:ffff,19969,"Joe's Datacenter, LLC"
2001:470:33::,2001:470:49:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:4a::,2001:470:4a:ffff:ffff:ffff:ffff:ffff,6379,"A-Link Network Services, Inc."
2001:470:4b::,2001:470:4f:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:50::,2001:470:50:ffff:ffff:ffff:ffff:ffff,36791,Portland Internet Hosting LLC
2001:470:51::,2001:470:5e:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:5f::,2001:470:5f:ffff:ffff:ffff:ffff:ffff,33309,Heliacal Networks
2001:470:60::,2001:470:60:ffff:ffff:ffff:ffff:ffff,50763,Robert McKay
2001:470:61::,2001:470:78:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:79::,2001:470:79:ffff:ffff:ffff:ffff:ffff,54118,Robbins Research International Inc
2001:470:7a::,2001:470:89:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:8a::,2001:470:8a:ffff:ffff:ffff:ffff:ffff,16871,MCDONAGH BROTHERS
2001:470:8b::,2001:470:8e:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:8f::,2001:470:8f:ffff:ffff:ffff:ffff:ffff,22296,Vorsk LLC
2001:470:90::,2001:470:95:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:96::,2001:470:96:ffff:ffff:ffff:ffff:ffff,55243,"Cedar Wireless, Inc."
2001:470:97::,2001:470:99:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:9a::,2001:470:9a:ffff:ffff:ffff:ffff:ffff,17197,The Daedelus Group
2001:470:9b::,2001:470:a2:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:a3::,2001:470:a3:ffff:ffff:ffff:ffff:ffff,400765,Omaticon Corporation
2001:470:a4::,2001:470:cf:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:d0::,2001:470:d0:ffff:ffff:ffff:ffff:ffff,38439,CoreNET Inc.
2001:470:d1::,2001:470:dd:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:de::,2001:470:de:ffff:ffff:ffff:ffff:ffff,8046,NapaNet
2001:470:df::,2001:470:e3:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:e4::,2001:470:e4:ffff:ffff:ffff:ffff:ffff,36103,"Central Utah Telephone, Inc."
2001:470:e5::,2001:470:ec:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:ed::,2001:470:ed:ffff:ffff:ffff:ffff:ffff,11399,Williams College
2001:470:ee::,2001:470:ef:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:f0::,2001:470:f0:ffff:ffff:ffff:ffff:ffff,21589,City of San Jose
2001:470:f1::,2001:470:f7:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:f8::,2001:470:f8:ffff:ffff:ffff:ffff:ffff,64238,DNS-OARC
2001:470:f9::,2001:470:108:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:109::,2001:470:109:ffff:ffff:ffff:ffff:ffff,400719,RJN Services
2001:470:10a::,2001:470:11f:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:120::,2001:470:120:ffff:ffff:ffff:ffff:ffff,63343,"Linear 1 Technologies, LLC"
2001:470:121::,2001:470:121:ffff:ffff:ffff:ffff:ffff,46577,"Halibut Electronics, Inc"
2001:470:122::,2001:470:138:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:139::,2001:470:139:ffff:ffff:ffff:ffff:ffff,46997,Black Mesa Corporation
2001:470:13a::,2001:470:13d:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:13e::,2001:470:13e:ffff:ffff:ffff:ffff:ffff,14979,Aeronet Wireless
2001:470:13f::,2001:470:141:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:142::,2001:470:142:ffff:ffff:ffff:ffff:ffff,22989,"Free Software Foundation, Inc."
2001:470:143::,2001:470:150:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:151::,2001:470:151:ffff:ffff:ffff:ffff:ffff,17117,"RITSnet, Inc."
2001:470:152::,2001:470:157:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:158::,2001:470:158:ffff:ffff:ffff:ffff:ffff,398922,"Jubilee Data Systems, LLC"
2001:470:159::,2001:470:15e:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:15f::,2001:470:15f:ffff:ffff:ffff:ffff:ffff,58299,Openfactory GmbH
2001:470:160::,2001:470:16d:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:16e::,2001:470:16e:ffff:ffff:ffff:ffff:ffff,36610,"East Kentucky Network, LLC."
2001:470:16f::,2001:470:181:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:182::,2001:470:182:ffff:ffff:ffff:ffff:ffff,401742,ServerOptima
2001:470:183::,2001:470:240:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:241::,2001:470:241:ffff:ffff:ffff:ffff:ffff,11232,Midcontinent Communications
2001:470:242::,2001:470:2ce:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:2cf::,2001:470:2cf:ffff:ffff:ffff:ffff:ffff,132139,VECLOUD LIMITED
2001:470:2d0::,2001:470:308:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:309::,2001:470:309:ffff:ffff:ffff:ffff:ffff,132139,VECLOUD LIMITED
2001:470:30a::,2001:470:3b5:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:3b6::,2001:470:3b6:ffff:ffff:ffff:ffff:ffff,893,Ninja-IX Foundation
2001:470:3b7::,2001:470:409:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:40a::,2001:470:40a:ffff:ffff:ffff:ffff:ffff,38439,CoreNET Inc.
2001:470:40b::,2001:470:490:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:491::,2001:470:491:ffff:ffff:ffff:ffff:ffff,18526,"DDPS Networks, LLC"
2001:470:492::,2001:470:525:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:526::,2001:470:526:ffff:ffff:ffff:ffff:ffff,5065,Bunny Communications
2001:470:527::,2001:470:5ee:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:5ef::,2001:470:5ef:ffff:ffff:ffff:ffff:ffff,24062,Interconnect Communications Pty Ltd
2001:470:5f0::,2001:470:5f4:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:470:5f5::,2001:470:5f5:ffff:ffff:ffff:ffff:ffff,26523,Province of New Brunswick
2001:470:5f6::,2001:470:ffff:ffff:ffff:ffff:ffff:ffff,6939,Hurricane Electric LLC
2001:480::,2001:480:f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:10::,2001:480:10:ffff:ffff:ffff:ffff:ffff,22,Navy Network Information Center (NNIC)
2001:480:11::,2001:480:1f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:20::,2001:480:20:ffff:ffff:ffff:ffff:ffff,48,Navy Network Information Center (NNIC)
2001:480:21::,2001:480:22:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:23::,2001:480:23:ffff:ffff:ffff:ffff:ffff,5058,Navy Network Information Center (NNIC)
2001:480:24::,2001:480:2f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:30::,2001:480:30:ffff:ffff:ffff:ffff:ffff,13,"Headquarters, USAISC"
2001:480:31::,2001:480:31:ffff:ffff:ffff:ffff:ffff,5887,DoD Network Information Center
2001:480:32::,2001:480:33:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:34::,2001:480:34:ffff:ffff:ffff:ffff:ffff,252,"Headquarters, USAISC"
2001:480:35::,2001:480:4f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:50::,2001:480:50:ffff:ffff:ffff:ffff:ffff,6043,DoD Network Information Center
2001:480:51::,2001:480:51:ffff:ffff:ffff:ffff:ffff,6009,DoD Network Information Center
2001:480:52::,2001:480:52:ffff:ffff:ffff:ffff:ffff,4221,DoD Network Information Center
2001:480:53::,2001:480:5f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:60::,2001:480:60:ffff:ffff:ffff:ffff:ffff,5957,DoD Network Information Center
2001:480:61::,2001:480:8f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:90::,2001:480:90:ffff:ffff:ffff:ffff:ffff,5980,DoD Network Information Center
2001:480:91::,2001:480:94:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:95::,2001:480:95:ffff:ffff:ffff:ffff:ffff,4221,DoD Network Information Center
2001:480:96::,2001:480:af:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:b0::,2001:480:b0:ffff:ffff:ffff:ffff:ffff,5132,DoD Network Information Center
2001:480:b1::,2001:480:11f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:120::,2001:480:120:ffff:ffff:ffff:ffff:ffff,3381,Maui High Performance Computing Center
2001:480:121::,2001:480:23f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:240::,2001:480:240:ffff:ffff:ffff:ffff:ffff,687,United States Department of Defense (DoD)
2001:480:241::,2001:480:27f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:280::,2001:480:280:ffff:ffff:ffff:ffff:ffff,366,DoD Network Information Center
2001:480:281::,2001:480:420:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:421::,2001:480:421:ffff:ffff:ffff:ffff:ffff,518,United States Department of Defense (DoD)
2001:480:422::,2001:480:500:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:501::,2001:480:501:ffff:ffff:ffff:ffff:ffff,37,Navy Network Information Center (NNIC)
2001:480:502::,2001:480:55f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:560::,2001:480:560:ffff:ffff:ffff:ffff:ffff,22,Navy Network Information Center (NNIC)
2001:480:561::,2001:480:62f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:630::,2001:480:630:ffff:ffff:ffff:ffff:ffff,84,Navy Network Information Center (NNIC)
2001:480:631::,2001:480:160f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:1610::,2001:480:1610:ffff:ffff:ffff:ffff:ffff,518,United States Department of Defense (DoD)
2001:480:1611::,2001:480:166f:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:1670::,2001:480:1670:ffff:ffff:ffff:ffff:ffff,213,"Headquarters, USAISC"
2001:480:1671::,2001:480:1800:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:480:1801::,2001:480:1801:ffff:ffff:ffff:ffff:ffff,5132,DoD Network Information Center
2001:480:1802::,2001:480:ffff:ffff:ffff:ffff:ffff:ffff,668,United States Department of Defense (DoD)
2001:4a0::,2001:4a0:ffff:ffff:ffff:ffff:ffff:ffff,8134,Baraga Telephone Company
2001:4b8::,2001:4b8:ffff:ffff:ffff:ffff:ffff:ffff,14654,"AT&T Enterprises, LLC"
2001:4c0::,2001:4c0:ffff:ffff:ffff:ffff:ffff:ffff,855,Bell Canada
2001:4c8::,2001:4c8:1007:ffff:ffff:ffff:ffff:ffff,6461,Zayo Bandwidth
2001:4c8:1008::,2001:4c8:1008:ffff:ffff:ffff:ffff:ffff,25864,"Latisys-Irvine, LLC"
2001:4c8:1009::,2001:4c8:ffff:ffff:ffff:ffff:ffff:ffff,6461,Zayo Bandwidth
2001:4d0::,2001:4d0:2417:ffff:ffff:ffff:ffff:ffff,297,National Aeronautics and Space Administration
2001:4d0:2418::,2001:4d0:2418:ffff:ffff:ffff:ffff:ffff,7847,NASA Goddard Space Flight Center
2001:4d0:2419::,2001:4d0:2419:ffff:ffff:ffff:ffff:ffff,297,National Aeronautics and Space Administration
2001:4d0:241a::,2001:4d0:241a:ffff:ffff:ffff:ffff:ffff,1848,National Aeronautics and Space Administration
2001:4d0:241b::,2001:4d0:ffff:ffff:ffff:ffff:ffff:ffff,297,National Aeronautics and Space Administration
2001:4e0::,2001:4e0:1007:ffff:ffff:ffff:ffff:ffff,2381,WiscNet
2001:4e0:1008::,2001:4e0:1008:ffff:ffff:ffff:ffff:ffff,25979,CITY OF MADISON
2001:4e0:1009::,2001:4e0:104f:ffff:ffff:ffff:ffff:ffff,2381,WiscNet
2001:4e0:1050::,2001:4e0:1050:ffff:ffff:ffff:ffff:ffff,64251,Monona Terrace Community and Convention Center
2001:4e0:1051::,2001:4e0:ffff:ffff:ffff:ffff:ffff:ffff,2381,WiscNet
2001:4e8::,2001:4e8:ffff:ffff:ffff:ffff:ffff:ffff,6327,Shaw Communications
2001:4f8::,2001:4f8:1:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:4f8:2::,2001:4f8:2:ffff:ffff:ffff:ffff:ffff,14618,"Amazon.com, Inc."
2001:4f8:3::,2001:4f8:8:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:4f8:9::,2001:4f8:9:ffff:ffff:ffff:ffff:ffff,30132,"Internet Systems Consortium, Inc."
2001:4f8:a::,2001:4f8:a:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:4f8:b::,2001:4f8:b:ffff:ffff:ffff:ffff:ffff,16509,"Amazon.com, Inc."
2001:4f8:c::,2001:4f8:10:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:4f8:11::,2001:4f8:11:ffff:ffff:ffff:ffff:ffff,16509,"Amazon.com, Inc."
2001:4f8:12::,2001:4f8:fdff:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:4f8:fe00::,2001:4f8:fe0f:ffff:ffff:ffff:ffff:ffff,14618,"Amazon.com, Inc."
2001:4f8:fe10::,2001:4f8:ffff:ffff:ffff:ffff:ffff:ffff,1280,"Internet Systems Consortium, Inc."
2001:500:1::,2001:500:1:ffff:ffff:ffff:ffff:ffff,1508,"Headquarters, USAISC"
2001:500:2::,2001:500:2:ffff:ffff:ffff:ffff:ffff,2149,Cogent Communications
2001:500:3::,2001:500:3:ffff:ffff:ffff:ffff:ffff,20144,ICANN
2001:500:4::,2001:500:4:ffff:ffff:ffff:ffff:ffff,10745,ARIN Operations
2001:500:a::,2001:500:a:ffff:ffff:ffff:ffff:ffff,13901,"Afilias, Inc."
2001:500:b::,2001:500:d:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:12::,2001:500:12:ffff:ffff:ffff:ffff:ffff,5927,DoD Network Information Center
2001:500:13::,2001:500:13:ffff:ffff:ffff:ffff:ffff,393225,ARIN Operations
2001:500:14::,2001:500:14:ffff:ffff:ffff:ffff:ffff,42,"WoodyNet, Inc."
2001:500:15::,2001:500:15:ffff:ffff:ffff:ffff:ffff,715,"WoodyNet, Inc."
2001:500:18::,2001:500:18:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:1e::,2001:500:1e:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:22::,2001:500:23:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:28::,2001:500:29:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:2c::,2001:500:2c:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:2d::,2001:500:2d:ffff:ffff:ffff:ffff:ffff,10886,University of Maryland
2001:500:2e::,2001:500:2f:ffff:ffff:ffff:ffff:ffff,3557,"Internet Systems Consortium, Inc."
2001:500:40::,2001:500:40:ffff:ffff:ffff:ffff:ffff,207266,Afilias Ltd
2001:500:48::,2001:500:48:ffff:ffff:ffff:ffff:ffff,207266,Afilias Ltd
2001:500:52::,2001:500:53:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:60::,2001:500:60:ffff:ffff:ffff:ffff:ffff,30132,"Internet Systems Consortium, Inc."
2001:500:6b::,2001:500:6b:ffff:ffff:ffff:ffff:ffff,27321,"Internet Systems Consortium, Inc."
2001:500:70::,2001:500:70:ffff:ffff:ffff:ffff:ffff,30133,"Internet Systems Consortium, Inc."
2001:500:71::,2001:500:71:ffff:ffff:ffff:ffff:ffff,33071,"Internet Systems Consortium, Inc."
2001:500:7d::,2001:500:7d:ffff:ffff:ffff:ffff:ffff,42,"WoodyNet, Inc."
2001:500:80::,2001:500:80:ffff:ffff:ffff:ffff:ffff,27299,CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enreg
2001:500:83::,2001:500:83:ffff:ffff:ffff:ffff:ffff,42,"WoodyNet, Inc."
2001:500:84::,2001:500:84:ffff:ffff:ffff:ffff:ffff,394353,B.Root-Server-OPS
2001:500:88::,2001:500:88:ffff:ffff:ffff:ffff:ffff,16876,ICANN
2001:500:89::,2001:500:89:ffff:ffff:ffff:ffff:ffff,26710,ICANN
2001:500:8c::,2001:500:8c:ffff:ffff:ffff:ffff:ffff,20144,ICANN
2001:500:8d::,2001:500:8d:ffff:ffff:ffff:ffff:ffff,26710,ICANN
2001:500:8e::,2001:500:8e:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:8f::,2001:500:8f:ffff:ffff:ffff:ffff:ffff,26710,ICANN
2001:500:9c::,2001:500:9f:ffff:ffff:ffff:ffff:ffff,20144,ICANN
2001:500:a0::,2001:500:a0:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:a3::,2001:500:a3:ffff:ffff:ffff:ffff:ffff,12041,"Afilias, Inc."
2001:500:a6::,2001:500:a6:ffff:ffff:ffff:ffff:ffff,393246,"Afilias, Inc."
2001:500:a7::,2001:500:a7:ffff:ffff:ffff:ffff:ffff,55195,CIRA Canadian Internet Registration Authority Autorit Canadienne pour les enreg
2001:500:a8::,2001:500:a8:ffff:ffff:ffff:ffff:ffff,21556,National Aeronautics and Space Administration
2001:500:a9::,2001:500:a9:ffff:ffff:ffff:ffff:ffff,394018,ARIN Operations
2001:500:f0::,2001:500:f0:ffff:ffff:ffff:ffff:ffff,53535,ARIN Operations
2001:500:f1::,2001:500:f1:ffff:ffff:ffff:ffff:ffff,198260,Identity Digital Limited
2001:500:110::,2001:500:110:ffff:ffff:ffff:ffff:ffff,10745,ARIN Operations
2001:500:120::,2001:500:120:ffff:ffff:ffff:ffff:ffff,10515,VeriSign Infrastructure & Operations
2001:500:121::,2001:500:121:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:500:124::,2001:500:124:ffff:ffff:ffff:ffff:ffff,10515,VeriSign Infrastructure & Operations
2001:500:125::,2001:500:125:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:500:126::,2001:500:126:ffff:ffff:ffff:ffff:ffff,25485,VeriSign Inc.
2001:500:127::,2001:500:127:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:500:133::,2001:500:133:ffff:ffff:ffff:ffff:ffff,10515,VeriSign Infrastructure & Operations
2001:500:134::,2001:500:134:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:500:135::,2001:500:135:ffff:ffff:ffff:ffff:ffff,25485,VeriSign Inc.
2001:500:200::,2001:500:201:ffff:ffff:ffff:ffff:ffff,394353,B.Root-Server-OPS
2001:500:202::,2001:500:202:ffff:ffff:ffff:ffff:ffff,4,University of Southern California
2001:500:203::,2001:500:20f:ffff:ffff:ffff:ffff:ffff,394353,B.Root-Server-OPS
2001:500:210::,2001:500:210:ffff:ffff:ffff:ffff:ffff,13335,"Cloudflare, Inc."
2001:500:3e5::,2001:500:3e5:ffff:ffff:ffff:ffff:ffff,26134,VeriSign Infrastructure & Operations
2001:500:30ff::,2001:500:30ff:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:500:3682::,2001:500:3682:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:500:7967::,2001:500:7967:ffff:ffff:ffff:ffff:ffff,22547,VeriSign Global Registry Services
2001:500:856e::,2001:500:856e:ffff:ffff:ffff:ffff:ffff,10515,VeriSign Infrastructure & Operations
2001:500:d937::,2001:500:d937:ffff:ffff:ffff:ffff:ffff,21313,VeriSign Inc.
2001:500:ed30::,2001:500:ed30:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:501:210::,2001:501:210:ffff:ffff:ffff:ffff:ffff,13335,"Cloudflare, Inc."
2001:501:8a29::,2001:501:8a29:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:501:b1f9::,2001:501:b1f9:ffff:ffff:ffff:ffff:ffff,21313,VeriSign Inc.
2001:502:8cc::,2001:502:8cc:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:502:100e::,2001:502:100e:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:502:1ca1::,2001:502:1ca1:ffff:ffff:ffff:ffff:ffff,10515,VeriSign Infrastructure & Operations
2001:502:2eda::,2001:502:2eda:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:502:4612::,2001:502:4612:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:502:7094::,2001:502:7094:ffff:ffff:ffff:ffff:ffff,21313,VeriSign Inc.
2001:502:8c25::,2001:502:8c25:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:502:ad09::,2001:502:ad09:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:502:be98::,2001:502:be98:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:502:cbe4::,2001:502:cbe4:ffff:ffff:ffff:ffff:ffff,22547,VeriSign Global Registry Services
2001:502:d399::,2001:502:d399:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:502:f3ff::,2001:502:f3ff:ffff:ffff:ffff:ffff:ffff,12008,"Vercara, LLC"
2001:503:c27::,2001:503:c27:ffff:ffff:ffff:ffff:ffff,22547,VeriSign Global Registry Services
2001:503:d2d::,2001:503:d2d:ffff:ffff:ffff:ffff:ffff,21313,VeriSign Inc.
2001:503:231d::,2001:503:231d:ffff:ffff:ffff:ffff:ffff,36617,VeriSign Global Registry Services
2001:503:3227::,2001:503:3227:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:503:39c1::,2001:503:39c1:ffff:ffff:ffff:ffff:ffff,211369,VeriSign Inc.
2001:503:4872::,2001:503:4872:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:503:5419::,2001:503:5419:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:503:5ae2::,2001:503:5ae2:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
2001:503:6810::,2001:503:6810:ffff:ffff:ffff:ffff:ffff,7342,VeriSign Infrastructure & Operations
